team,rank,match,redScore,redStdev,redRp,redWinChance,redRpChances,blueScore,blueStdev,blueRp,blueWinChance,blueRpChances
1108,16,69,0.05,3.39,0.0,0.0002,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0002, 5: 0.0, 6: 0.0}",0.02,1.41,0.0,0.0,"{0: 0.0001, 1: 0.0001, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,16,70,0.0,0.29,0.0,0.0,"{0: 0.0002, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.02,1.26,0.0,0.0002,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0002, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,16,71,0.0,0.2,0.0,0.0,"{0: 0.0002, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.08,5.35,0.0,0.0002,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0002, 6: 0.0}"
1108,18,52,0.07,3.13,0.0,0.0,"{0: 0.0001, 1: 0.0005, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.11,4.6,0.0,0.0006,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0006, 5: 0.0, 6: 0.0}"
1108,18,53,0.08,3.41,0.0,0.0006,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0005, 5: 0.0, 6: 0.0}",0.05,2.36,0.0,0.0,"{0: 0.0004, 1: 0.0002, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,18,54,0.01,0.69,0.0,0.0002,"{0: 0.0004, 1: 0.0, 2: 0.0, 3: 0.0002, 4: 0.0, 5: 0.0, 6: 0.0}",0.03,1.29,0.0,0.0004,"{0: 0.0002, 1: 0.0, 2: 0.0, 3: 0.0004, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,18,55,0.02,1.0,0.0,0.0,"{0: 0.0006, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.14,6.22,0.0,0.0006,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0005, 5: 0.0001, 6: 0.0}"
1108,18,56,0.07,4.22,0.0,0.0004,"{0: 0.0001, 1: 0.0001, 2: 0.0, 3: 0.0, 4: 0.0004, 5: 0.0, 6: 0.0}",0.08,3.25,0.0,0.0002,"{0: 0.0, 1: 0.0004, 2: 0.0, 3: 0.0, 4: 0.0002, 5: 0.0, 6: 0.0}"
1108,18,57,0.01,0.57,0.0,0.0004,"{0: 0.0002, 1: 0.0, 2: 0.0, 3: 0.0004, 4: 0.0, 5: 0.0, 6: 0.0}",0.01,0.32,0.0,0.0002,"{0: 0.0004, 1: 0.0, 2: 0.0, 3: 0.0002, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,18,58,0.09,3.68,0.0,0.0004,"{0: 0.0, 1: 0.0002, 2: 0.0, 3: 0.0001, 4: 0.0003, 5: 0.0, 6: 0.0}",0.09,3.83,0.0,0.0002,"{0: 0.0001, 1: 0.0003, 2: 0.0, 3: 0.0, 4: 0.0002, 5: 0.0, 6: 0.0}"
1108,18,59,0.01,0.46,0.0,0.0002,"{0: 0.0004, 1: 0.0, 2: 0.0, 3: 0.0002, 4: 0.0, 5: 0.0, 6: 0.0}",0.02,1.01,0.0,0.0004,"{0: 0.0002, 1: 0.0, 2: 0.0, 3: 0.0004, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,18,60,0.11,4.79,0.0,0.0,"{0: 0.0, 1: 0.0006, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.19,7.81,0.0,0.0006,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0006, 5: 0.0, 6: 0.0}"
1108,18,61,0.08,3.31,0.0,0.0001,"{0: 0.0, 1: 0.0005, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}",0.16,6.88,0.0,0.0005,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0004, 5: 0.0001, 6: 0.0}"
1108,18,62,0.01,0.76,0.0,0.0,"{0: 0.0006, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.18,7.53,0.0,0.0006,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0005, 5: 0.0001, 6: 0.0}"
1108,18,63,0.01,0.64,0.0,0.0002,"{0: 0.0004, 1: 0.0, 2: 0.0, 3: 0.0002, 4: 0.0, 5: 0.0, 6: 0.0}",0.02,0.94,0.0,0.0004,"{0: 0.0002, 1: 0.0, 2: 0.0, 3: 0.0004, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,18,64,0.04,1.8,0.0,0.0005,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0005, 4: 0.0, 5: 0.0, 6: 0.0}",0.01,0.37,0.0,0.0001,"{0: 0.0005, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,18,65,0.01,0.33,0.0,0.0005,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0005, 4: 0.0, 5: 0.0, 6: 0.0}",0.02,3.33,0.0,0.0001,"{0: 0.0005, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}"
1108,18,66,0.11,4.7,0.0,0.0,"{0: 0.0, 1: 0.0006, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.22,8.98,0.0,0.0006,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0004, 5: 0.0002, 6: 0.0}"
1108,18,67,0.15,6.33,0.0,0.0006,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0005, 5: 0.0001, 6: 0.0}",0.03,1.11,0.0,0.0,"{0: 0.0006, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,18,68,0.1,4.42,0.0,0.0006,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0002, 4: 0.0004, 5: 0.0, 6: 0.0}",0.02,0.98,0.0,0.0,"{0: 0.0006, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,18,69,0.11,4.7,0.0,0.0005,"{0: 0.0, 1: 0.0001, 2: 0.0, 3: 0.0001, 4: 0.0004, 5: 0.0, 6: 0.0}",0.04,2.2,0.0,0.0001,"{0: 0.0005, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}"
1108,18,70,0.01,0.73,0.0,0.0,"{0: 0.0006, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.05,2.18,0.0,0.0006,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0003, 4: 0.0003, 5: 0.0, 6: 0.0}"
1108,18,71,0.01,0.31,0.0,0.0001,"{0: 0.0005, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}",0.16,7.23,0.0,0.0005,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0004, 5: 0.0001, 6: 0.0}"
1108,17,52,0.01,1.28,0.0,0.0,"{0: 0.0, 1: 0.0001, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.02,2.01,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}"
1108,17,53,0.02,1.92,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}",0.01,0.91,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,17,54,0.0,0.31,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.0,0.38,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,17,55,0.0,0.3,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.04,3.5,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}"
1108,17,56,0.05,4.8,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0001, 6: 0.0}",0.02,1.54,0.0,0.0,"{0: 0.0, 1: 0.0001, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,17,57,0.0,0.03,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.0,0.17,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,17,58,0.01,1.05,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}",0.01,0.85,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,17,59,0.0,0.06,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.01,0.61,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,17,60,0.02,2.02,0.0,0.0,"{0: 0.0, 1: 0.0001, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.04,3.8,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0001, 6: 0.0}"
1108,17,61,0.01,1.15,0.0,0.0,"{0: 0.0, 1: 0.0001, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.03,2.58,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}"
1108,17,62,0.01,0.69,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.02,1.75,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}"
1108,17,63,0.0,0.07,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.01,0.84,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,17,64,0.0,0.24,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}",0.0,0.05,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,17,65,0.0,0.03,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.03,2.99,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}"
1108,17,66,0.03,2.92,0.0,0.0,"{0: 0.0, 1: 0.0001, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.04,3.54,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}"
1108,17,67,0.03,2.87,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}",0.0,0.46,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,17,68,-0.0,0.16,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.0,0.28,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,17,69,0.03,2.85,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}",0.01,0.99,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,17,70,0.0,0.23,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.01,0.75,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,17,71,0.0,0.26,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}",-0.01,1.49,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,19,52,0.01,1.19,0.0,0.0,"{0: 0.0, 1: 0.0001, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.03,2.74,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}"
1108,19,53,0.02,2.33,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}",0.01,0.71,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,19,54,0.0,0.19,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}",-0.0,0.09,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,19,55,0.01,0.6,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.03,3.21,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}"
1108,19,56,0.01,0.81,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.02,2.3,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}"
1108,19,57,0.0,0.27,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}",0.0,0.17,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,19,58,0.02,1.61,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}",0.01,1.09,0.0,0.0,"{0: 0.0, 1: 0.0001, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,19,59,0.0,0.02,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.0,0.35,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,19,60,0.01,1.13,0.0,0.0,"{0: 0.0, 1: 0.0001, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.04,4.29,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0001, 6: 0.0}"
1108,19,61,0.01,1.34,0.0,0.0,"{0: 0.0, 1: 0.0001, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.02,2.4,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}"
1108,19,62,0.01,0.57,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.03,2.58,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}"
1108,19,63,0.0,0.29,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.0,0.3,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,19,64,0.01,0.96,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}",0.0,0.09,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,19,65,0.0,0.23,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}",0.0,0.14,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,19,66,0.02,1.98,0.0,0.0,"{0: 0.0, 1: 0.0001, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.04,3.67,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0001, 6: 0.0}"
1108,19,67,0.04,3.74,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0001, 6: 0.0}",0.0,0.34,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,19,68,0.02,2.35,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}",0.0,0.34,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,19,69,0.02,2.38,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}",0.01,0.88,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,19,70,0.0,0.09,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}",-0.04,3.52,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
1108,19,71,0.0,0.15,0.0,0.0,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.04,4.33,0.0,0.0001,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0001, 6: 0.0}"
167,4,52,17.48,44.4,0.15,0.0139,"{0: 0.0422, 1: 0.0919, 2: 0.0, 3: 0.0004, 4: 0.0135, 5: 0.0, 6: 0.0}",27.54,67.92,0.55,0.1341,"{0: 0.0024, 1: 0.0115, 2: 0.0, 3: 0.0001, 4: 0.1338, 5: 0.0002, 6: 0.0}"
167,4,53,20.74,53.67,0.42,0.0981,"{0: 0.0197, 1: 0.0302, 2: 0.0, 3: 0.004, 4: 0.0937, 5: 0.0004, 6: 0.0}",16.78,44.98,0.24,0.0499,"{0: 0.0533, 1: 0.0448, 2: 0.0, 3: 0.0043, 4: 0.0454, 5: 0.0002, 6: 0.0}"
167,4,54,3.35,10.5,0.17,0.0573,"{0: 0.0907, 1: 0.0, 2: 0.0, 3: 0.0572, 4: 0.0001, 5: 0.0, 6: 0.0}",4.65,16.82,0.27,0.0907,"{0: 0.0573, 1: 0.0, 2: 0.0, 3: 0.0886, 4: 0.0021, 5: 0.0, 6: 0.0}"
167,4,55,6.3,19.59,0.02,0.0056,"{0: 0.1379, 1: 0.0045, 2: 0.0, 3: 0.0042, 4: 0.0014, 5: 0.0, 6: 0.0}",32.41,83.64,0.57,0.1424,"{0: 0.0051, 1: 0.0005, 2: 0.0, 3: 0.0056, 4: 0.133, 5: 0.0038, 6: 0.0}"
167,4,56,22.66,60.74,0.31,0.063,"{0: 0.0257, 1: 0.0593, 2: 0.0, 3: 0.0039, 4: 0.0589, 5: 0.0002, 6: 0.0}",22.53,60.54,0.37,0.085,"{0: 0.0252, 1: 0.0378, 2: 0.0, 3: 0.0045, 4: 0.0794, 5: 0.0011, 6: 0.0}"
167,4,57,2.59,9.16,0.29,0.0976,"{0: 0.0504, 1: 0.0, 2: 0.0, 3: 0.0975, 4: 0.0001, 5: 0.0, 6: 0.0}",1.73,5.07,0.15,0.0504,"{0: 0.0976, 1: 0.0, 2: 0.0, 3: 0.0504, 4: 0.0, 5: 0.0, 6: 0.0}"
167,4,58,20.49,53.85,0.13,0.002,"{0: 0.0289, 1: 0.1171, 2: 0.0, 3: 0.0, 4: 0.002, 5: 0.0, 6: 0.0}",32.03,83.64,0.59,0.146,"{0: 0.0, 1: 0.002, 2: 0.0, 3: 0.0009, 4: 0.1361, 5: 0.009, 6: 0.0}"
167,4,59,2.16,6.15,0.06,0.0192,"{0: 0.1288, 1: 0.0, 2: 0.0, 3: 0.0192, 4: 0.0, 5: 0.0, 6: 0.0}",5.7,15.76,0.39,0.1288,"{0: 0.0192, 1: 0.0, 2: 0.0, 3: 0.1277, 4: 0.0011, 5: 0.0, 6: 0.0}"
167,4,60,23.53,61.53,0.15,0.007,"{0: 0.0232, 1: 0.1176, 2: 0.0002, 3: 0.0, 4: 0.0066, 5: 0.0004, 6: 0.0}",48.24,121.33,0.62,0.141,"{0: 0.0014, 1: 0.0056, 2: 0.0, 3: 0.0002, 4: 0.0932, 5: 0.0476, 6: 0.0}"
167,4,61,18.72,46.77,0.13,0.0024,"{0: 0.0261, 1: 0.1195, 2: 0.0, 3: 0.0001, 4: 0.0023, 5: 0.0, 6: 0.0}",41.53,102.88,0.59,0.1456,"{0: 0.0012, 1: 0.0012, 2: 0.0, 3: 0.0, 4: 0.1352, 5: 0.0104, 6: 0.0}"
167,4,62,6.15,20.42,0.01,0.0004,"{0: 0.1394, 1: 0.0082, 2: 0.0, 3: 0.0004, 4: 0.0, 5: 0.0, 6: 0.0}",45.67,115.05,0.63,0.1476,"{0: 0.0004, 1: 0.0, 2: 0.0, 3: 0.0012, 4: 0.1105, 5: 0.0359, 6: 0.0}"
167,4,63,3.25,10.94,0.17,0.0554,"{0: 0.0926, 1: 0.0, 2: 0.0, 3: 0.0552, 4: 0.0002, 5: 0.0, 6: 0.0}",4.64,14.57,0.28,0.0926,"{0: 0.0554, 1: 0.0, 2: 0.0, 3: 0.0916, 4: 0.001, 5: 0.0, 6: 0.0}"
167,4,64,10.96,30.19,0.46,0.1404,"{0: 0.0076, 1: 0.0, 2: 0.0, 3: 0.1051, 4: 0.0353, 5: 0.0, 6: 0.0}",1.48,4.4,0.02,0.0076,"{0: 0.1404, 1: 0.0, 2: 0.0, 3: 0.0076, 4: 0.0, 5: 0.0, 6: 0.0}"
167,4,65,2.9,9.36,0.0,0.0004,"{0: 0.1475, 1: 0.0001, 2: 0.0, 3: 0.0004, 4: 0.0, 5: 0.0, 6: 0.0}",47.28,117.23,0.63,0.1476,"{0: 0.0004, 1: 0.0, 2: 0.0, 3: 0.0011, 4: 0.1042, 5: 0.0423, 6: 0.0}"
167,4,66,28.64,74.87,0.16,0.0089,"{0: 0.019, 1: 0.1192, 2: 0.0009, 3: 0.0001, 4: 0.0078, 5: 0.001, 6: 0.0}",55.19,139.12,0.64,0.1391,"{0: 0.0025, 1: 0.0063, 2: 0.0001, 3: 0.0001, 4: 0.0579, 5: 0.0811, 6: 0.0}"
167,4,67,47.92,123.09,0.65,0.148,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0007, 4: 0.0882, 5: 0.0591, 6: 0.0}",6.59,17.16,0.0,0.0,"{0: 0.1471, 1: 0.0009, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
167,4,68,29.72,75.6,0.58,0.1456,"{0: 0.002, 1: 0.0004, 2: 0.0, 3: 0.0047, 4: 0.1396, 5: 0.0013, 6: 0.0}",4.76,16.73,0.01,0.0024,"{0: 0.1428, 1: 0.0028, 2: 0.0, 3: 0.0016, 4: 0.0008, 5: 0.0, 6: 0.0}"
167,4,69,31.07,80.63,0.55,0.138,"{0: 0.0075, 1: 0.0025, 2: 0.0, 3: 0.003, 4: 0.132, 5: 0.003, 6: 0.0}",12.49,32.56,0.07,0.01,"{0: 0.1016, 1: 0.0364, 2: 0.0, 3: 0.0048, 4: 0.0052, 5: 0.0, 6: 0.0}"
167,4,70,2.35,8.78,0.03,0.011,"{0: 0.137, 1: 0.0, 2: 0.0, 3: 0.0109, 4: 0.0001, 5: 0.0, 6: 0.0}",11.73,32.82,0.45,0.137,"{0: 0.011, 1: 0.0, 2: 0.0, 3: 0.096, 4: 0.0409, 5: 0.0001, 6: 0.0}"
167,4,71,1.63,5.34,0.0,0.0001,"{0: 0.1479, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}",51.23,125.06,0.65,0.1479,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0002, 4: 0.0885, 5: 0.0592, 6: 0.0}"
167,7,52,21.39,48.78,0.18,0.0178,"{0: 0.0493, 1: 0.1139, 2: 0.0, 3: 0.0004, 4: 0.0174, 5: 0.0, 6: 0.0}",33.61,73.62,0.67,0.1632,"{0: 0.0039, 1: 0.0139, 2: 0.0, 3: 0.0006, 4: 0.1622, 5: 0.0004, 6: 0.0}"
167,7,53,24.65,56.17,0.47,0.1072,"{0: 0.0257, 1: 0.0481, 2: 0.0, 3: 0.005, 4: 0.1021, 5: 0.0001, 6: 0.0}",21.61,50.93,0.34,0.0738,"{0: 0.0576, 1: 0.0496, 2: 0.0, 3: 0.0037, 4: 0.0697, 5: 0.0004, 6: 0.0}"
167,7,54,4.18,12.27,0.21,0.0686,"{0: 0.1124, 1: 0.0, 2: 0.0, 3: 0.0683, 4: 0.0003, 5: 0.0, 6: 0.0}",6.1,18.81,0.34,0.1124,"{0: 0.0686, 1: 0.0, 2: 0.0, 3: 0.1084, 4: 0.004, 5: 0.0, 6: 0.0}"
